Reporter Identifier	VALUE
DAP1_0003	11.08
DAP1_0010	12.84
DAP1_0021	8.49
DAP1_0023	9
DAP1_0027	11.03
DAP1_0028	8.28
DAP1_0030	11.81
DAP1_0031	12.83
DAP1_0033	9.97
DAP1_0036	9.53
DAP1_0038	10.65
DAP1_0040	12.78
DAP1_0041	9.28
DAP1_0042	10.22
DAP1_0050	13.46
DAP1_0051	8.59
DAP1_0054	11.53
DAP1_0056	11.58
DAP1_0061	9.59
DAP1_0062	10.16
DAP1_0063	12.41
DAP1_0066	8.51
DAP1_0067	13.19
DAP1_0069	10.7
DAP1_0070	11.42
DAP1_0074	11.54
DAP1_0075	10.66
DAP1_0080	8.12
DAP1_0087	9.08
DAP1_0096	8.51
DAP1_0101	8.71
DAP1_0102	11.64
DAP1_0103	12.09
DAP1_0105	8.15
DAP1_0109	10.18
DAP1_0110	8.94
DAP1_0111	10.93
DAP1_0113	11.74
DAP1_0119	8.15
DAP1_0121	8.93
DAP1_0122	11.49
DAP1_0124	13.49
DAP1_0125	10.05
DAP1_0130	10.21
DAP1_0140	11.34
DAP1_0147	10.75
DAP1_0152	13.14
DAP1_0153	10.11
DAP1_0154	13.15
DAP1_0162	11.56
DAP1_0171	11.85
DAP1_0172	12.95
DAP1_0174	13.18
DAP1_0178	8.39
DAP1_0182	11.72
DAP1_0185	11.85
DAP1_0186	9.56
DAP1_0205	13.39
DAP1_0206	10.98
DAP1_0208	10.06
DAP1_0209	11.62
DAP1_0210	9.15
DAP1_0213	8.72
DAP1_0215	8.28
DAP1_0220	13.74
DAP1_0223	12.41
DAP1_0230	8.54
DAP1_0233	13.17
DAP1_0234	12.27
DAP1_0240	10.84
DAP1_0247	12
DAP1_0256	12.75
DAP1_0261	12.4
DAP1_0263	11.62
DAP1_0265	12.53
DAP1_0269	10.56
DAP1_0270	12.29
DAP1_0273	11.78
DAP1_0285	12.57
DAP1_0296	9.93
DAP1_0300	9.91
DAP1_0312	13.37
DAP1_0315	8.64
DAP1_0331	12.64
DAP1_0341	10.46
DAP1_0361	10.85
DAP1_0368	11.64
DAP1_0377	12.09
DAP1_0398	13.21
DAP1_0401	12.79
DAP1_0403	8.28
DAP1_0427	11.57
DAP1_0430	11.99
DAP1_0433	8.35
DAP1_0437	10.28
DAP1_0442	11.09
DAP1_0453	12.58
DAP1_0460	8.09
DAP1_0480	11.86
DAP1_0482	8.25
DAP1_0509	12.25
DAP1_0515	10.15
DAP1_0542	8.01
DAP1_0559	8.93
DAP1_0581	10.89
DAP1_0585	10.43
DAP1_0587	8.54
DAP1_0594	13.5
DAP1_0601	8.32
DAP1_0605	11.75
DAP1_0606	9.53
DAP1_0607	8.97
DAP1_0609	14.21
DAP1_0614	8.24
DAP1_0619	12.23
DAP1_0620	13.86
DAP1_0623	11.19
DAP1_0629	14.32
DAP1_0630	10.62
DAP1_0631	10.95
DAP1_0634	11.48
DAP1_0636	12.7
DAP1_0648	8.01
DAP1_0649	13.78
DAP1_0651	12.71
DAP1_0654	11.84
DAP1_0656	13.26
DAP1_0657	12.96
DAP1_0671	11.01
DAP1_0674	10.17
DAP1_0678	12.15
DAP1_0682	13.32
DAP1_0691	10.74
DAP1_0692	9.95
DAP1_0696	8.1
DAP1_0697	11.07
DAP1_0700	13.38
DAP1_0715	10.68
DAP1_0717	11.03
DAP1_0718	9.25
DAP1_0720	8.98
DAP1_0721	12.55
DAP1_0724	8.13
DAP1_0731	9.76
DAP1_0732	11.33
DAP1_0740	10.2
DAP1_0742	12.25
DAP1_0743	11.81
DAP1_0744	11.7
DAP1_0745	9.62
DAP1_0747	8.97
DAP1_0751	12.1
DAP1_0752	11.69
DAP1_0753	10.15
DAP1_0754	11.97
DAP1_0756	8.61
DAP1_0758	14.11
DAP1_0759	8.12
DAP1_0764	11.61
DAP1_0775	11.23
DAP1_0778	10.51
DAP1_0780	11.26
DAP1_0781	11.83
DAP1_0791	8.25
DAP1_0799	11.86
DAP1_0800	12.42
DAP1_0805	11.55
DAP1_0807	9.61
DAP1_0813	11.93
DAP1_0814	11.82
DAP1_0815	7.95
DAP1_0820	11.99
DAP1_0822	13.31
DAP1_0839	9.25
DAP1_0840	13.4
DAP1_0844	12.73
DAP1_0859	11.45
DAP1_0861	11.62
DAP1_0864	11.97
DAP1_0881	10.49
DAP1_0884	10.75
DAP1_0885	7.97
DAP1_0887	12
DAP1_0889	9.6
DAP1_0890	11.37
DAP1_0891	10.66
DAP1_0895	11.54
DAP1_0897	11.14
DAP1_0901	12.19
DAP1_0905	9.93
DAP1_0913	11.66
DAP1_0915	10.51
DAP1_0917	8.1
DAP1_0920	12.95
DAP1_0925	12.62
DAP1_0926	8.14
DAP1_0929	12.68
DAP1_0931	12.24
DAP1_0933	11.33
DAP1_0935	8.16
DAP1_0936	12.9
DAP1_0940	14.14
DAP1_0942	11.16
DAP1_0943	11.45
DAP1_0944	11.94
DAP1_0946	13.12
DAP1_0949	11.93
DAP1_0950	12.06
DAP1_0951	13.6
DAP1_0952	11.61
DAP1_0958	11.84
DAP1_0960	10.33
DAP1_0961	8.86
DAP1_0963	11.32
DAP1_0969	9.41
DAP1_0971	9.84
DAP1_0973	12.57
DAP1_0974	12.48
DAP1_0976	12.7
DAP1_0977	9.38
DAP1_0978	10.38
DAP1_0979	12.48
DAP1_0984	11.1
DAP1_0987	9.49
DAP1_0989	13.01
DAP1_0991	9.7
DAP1_0992	12.71
DAP1_1000	9.67
DAP1_1001	9.12
DAP1_1002	11.58
DAP1_1006	11
DAP1_1009	12.06
DAP1_1011	12.98
DAP1_1015	10.86
DAP1_1020	12.83
DAP1_1022	13.56
DAP1_1024	12.91
DAP1_1030	10.55
DAP1_1032	8.57
DAP1_1037	12.48
