Reporter Identifier	VALUE
DAP1_0003	12.09
DAP1_0010	12.12
DAP1_0021	9.37
DAP1_0023	8.99
DAP1_0027	8.26
DAP1_0028	8.67
DAP1_0030	11.75
DAP1_0031	12.78
DAP1_0033	8.94
DAP1_0036	8.73
DAP1_0038	9.61
DAP1_0040	13.65
DAP1_0041	9.39
DAP1_0042	11.25
DAP1_0050	12.7
DAP1_0051	8.71
DAP1_0054	10.74
DAP1_0056	11.98
DAP1_0061	10.14
DAP1_0062	9.28
DAP1_0063	11.62
DAP1_0066	12.57
DAP1_0067	12.01
DAP1_0069	9.03
DAP1_0070	12.03
DAP1_0074	10.97
DAP1_0075	10.87
DAP1_0080	8.09
DAP1_0087	8.8
DAP1_0096	10.33
DAP1_0101	8.25
DAP1_0102	12.32
DAP1_0103	11.85
DAP1_0105	8.26
DAP1_0109	9.78
DAP1_0110	7.95
DAP1_0111	10.9
DAP1_0113	12.54
DAP1_0119	7.98
DAP1_0121	8.4
DAP1_0122	9.94
DAP1_0124	12.57
DAP1_0125	8.56
DAP1_0130	10.89
DAP1_0140	11.43
DAP1_0147	10.84
DAP1_0152	12.81
DAP1_0153	8.96
DAP1_0154	13.4
DAP1_0162	12.28
DAP1_0171	10.41
DAP1_0172	13.69
DAP1_0174	13.65
DAP1_0178	8.1
DAP1_0182	11.59
DAP1_0185	10.42
DAP1_0186	10.13
DAP1_0205	12.67
DAP1_0206	9.94
DAP1_0208	10.58
DAP1_0209	11.59
DAP1_0210	8.92
DAP1_0213	9.88
DAP1_0215	9.04
DAP1_0220	13.24
DAP1_0223	11.63
DAP1_0230	8.95
DAP1_0233	12.62
DAP1_0234	11.89
DAP1_0240	11.21
DAP1_0247	11.98
DAP1_0256	13.35
DAP1_0261	12.36
DAP1_0263	9.05
DAP1_0265	11.13
DAP1_0269	9.31
DAP1_0270	12.38
DAP1_0273	12.89
DAP1_0285	12.83
DAP1_0296	8.46
DAP1_0300	11.72
DAP1_0312	13.26
DAP1_0315	8.36
DAP1_0331	12.33
DAP1_0341	10.87
DAP1_0361	12.87
DAP1_0368	12.8
DAP1_0377	11.76
DAP1_0398	13.45
DAP1_0401	12.6
DAP1_0403	8.5
DAP1_0427	12.48
DAP1_0430	11.02
DAP1_0433	8.38
DAP1_0437	11.19
DAP1_0442	11.66
DAP1_0453	11.62
DAP1_0460	8.12
DAP1_0480	12.46
DAP1_0482	10.9
DAP1_0509	12.1
DAP1_0515	9.22
DAP1_0542	8.37
DAP1_0559	8.4
DAP1_0581	11.37
DAP1_0585	9.4
DAP1_0587	7.99
DAP1_0594	13.32
DAP1_0601	8.64
DAP1_0605	11.84
DAP1_0606	10.87
DAP1_0607	10.48
DAP1_0609	14.03
DAP1_0614	8.29
DAP1_0619	11.1
DAP1_0620	13.23
DAP1_0623	8.1
DAP1_0629	14.28
DAP1_0630	10.72
DAP1_0631	11.79
DAP1_0634	10.35
DAP1_0636	12.26
DAP1_0648	8.64
DAP1_0649	12.51
DAP1_0651	11.47
DAP1_0654	11.54
DAP1_0656	13.36
DAP1_0657	13.3
DAP1_0671	10.63
DAP1_0674	10.83
DAP1_0678	11.32
DAP1_0682	13.29
DAP1_0691	9.12
DAP1_0692	9.1
DAP1_0696	8.84
DAP1_0697	10.93
DAP1_0700	14.01
DAP1_0715	10.59
DAP1_0717	9.47
DAP1_0718	9.48
DAP1_0720	9.53
DAP1_0721	11.83
DAP1_0724	10.29
DAP1_0731	10.69
DAP1_0732	11.98
DAP1_0740	11.57
DAP1_0742	10.21
DAP1_0743	12.9
DAP1_0744	12.72
DAP1_0745	9.58
DAP1_0747	8.31
DAP1_0751	11.99
DAP1_0752	13.4
DAP1_0753	10.54
DAP1_0754	11.97
DAP1_0756	8.4
DAP1_0758	13.97
DAP1_0759	10.41
DAP1_0764	12.78
DAP1_0775	10.19
DAP1_0778	9.38
DAP1_0780	10.04
DAP1_0781	12.07
DAP1_0791	8.21
DAP1_0799	11.92
DAP1_0800	12.95
DAP1_0805	11.54
DAP1_0807	10.09
DAP1_0813	11.76
DAP1_0814	12.4
DAP1_0815	9.45
DAP1_0820	11.79
DAP1_0822	13.08
DAP1_0839	10.53
DAP1_0840	13.29
DAP1_0844	11.25
DAP1_0859	11.86
DAP1_0861	11.25
DAP1_0864	11.76
DAP1_0881	9.41
DAP1_0884	10.91
DAP1_0885	8.76
DAP1_0887	10.88
DAP1_0889	8.28
DAP1_0890	13
DAP1_0891	12.22
DAP1_0895	11.44
DAP1_0897	9.91
DAP1_0901	10.43
DAP1_0905	10.43
DAP1_0913	11.92
DAP1_0915	8.58
DAP1_0917	8.3
DAP1_0920	12.73
DAP1_0925	11.61
DAP1_0926	7.97
DAP1_0929	12.76
DAP1_0931	8.86
DAP1_0933	10.93
DAP1_0935	8.15
DAP1_0936	12.55
DAP1_0940	14.28
DAP1_0942	10.8
DAP1_0943	11.4
DAP1_0944	10.24
DAP1_0946	13.08
DAP1_0949	9.36
DAP1_0950	11.28
DAP1_0951	13.51
DAP1_0952	12.2
DAP1_0958	11.58
DAP1_0960	9.87
DAP1_0961	8.27
DAP1_0963	12.87
DAP1_0969	9.59
DAP1_0971	10.56
DAP1_0973	12.43
DAP1_0974	11.46
DAP1_0976	13.03
DAP1_0977	10.54
DAP1_0978	9.65
DAP1_0979	13.21
DAP1_0984	11
DAP1_0987	9.5
DAP1_0989	12.57
DAP1_0991	10.01
DAP1_0992	12.92
DAP1_1000	9.08
DAP1_1001	8.48
DAP1_1002	11.9
DAP1_1006	11.18
DAP1_1009	11.85
DAP1_1011	12.37
DAP1_1015	11.6
DAP1_1020	12.05
DAP1_1022	12.88
DAP1_1024	12.19
DAP1_1030	9.94
DAP1_1032	9.87
DAP1_1037	11.64
DAP1_1039	11.12
DAP1_1040	9.83
DAP1_1041	12.2
DAP1_1042	10.57
DAP1_1044	10.91
DAP1_1046	9.81
DAP1_1047	8.82
DAP1_1051	11.86
DAP1_1055	11.41
DAP1_1060	9.59
DAP1_1063	11.19
DAP1_1066	13.92
DAP1_1071	8.4
DAP1_1072	8.12
DAP1_1077	10.93
DAP1_1078	11.13
DAP1_1079	13.77
DAP1_1080	8.9
DAP1_1085	11.95
DAP1_1086	8.7
DAP1_1087	11.53
DAP1_1088	12.08
DAP1_1093	13.53
DAP1_1097	10.46
DAP1_1098	9.56
DAP1_1099	11.29
DAP1_1102	11.92
DAP1_1104	12.86
DAP1_1105	10.95
DAP1_1109	11.53
DAP1_1110	8.94
DAP1_1111	13.03
DAP1_1124	10.46
DAP1_1125	8.36
DAP1_1138	9.15
DAP1_1145	10.46
DAP1_1151	11.31
DAP1_1164	11.68
DAP1_1170	12.62
DAP1_1171	9.42
DAP1_1173	8.17
DAP1_1178	11.36
DAP1_1182	8.88
DAP1_1190	9.43
DAP1_1191	10.73
DAP1_1203	11.1
DAP1_1219	9.85
DAP1_1222	9.92
DAP1_1225	12.2
DAP1_1227	10.81
