4	6	8	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50
sam	0.589638551626567	0.45831769413308	0.839713501301875	0.399368373186087	0.296018446287874	0.52185417324339	0.500184257070794	0.41849223344682	0.52185417324339	0.685830434451606	0.566597378007616	0.866150638998213	1	0.761592712781761	0.661219628258286	0.589638551626567	0.0855762044397812	0.280712665268496	0.399368373186087	0.438144780058654	0.566597378007616	0.479001238994211	0.399368373186087	0.280712665268496
geode	0.0063236521465273	0.380780109760444	0.479001238994211	0.636969684594506	0.761592712781761	0.566597378007616	0.589638551626567	0.866150638998213	1	0.813455986758935	0.47900123899421	0.45831769413308	0.177529852412154	0.0985774366672469	0.265953409312842	0.129279386488387	0.105645429201877	0.438144780058653	0.438144780058654	0.188614198914569	0.311872964786022	0.311872964786022	0.380780109760444	0.120983260983098
ref	0.787406490666269	0.636969684594506	0.839713501301875	0.892738400944348	0.566597378007616	1	0.52185417324339	1	0.813455986758935	1	1	0.919447279941319	0.892738400944348	0.813455986758935	0.78740649066627	0.919447279941318	1	0.97310841014283	0.866150638998213	0.685830434451606	0.589638551626567	1	0.787406490666269	0.661219628258286
chs	0.78740649066627	0.45831769413308	0.13801073756866	0.736041569266079	0.362732960689297	0.41849223344682	0.328277243851337	0.661219628258286	0.362732960689297	0.500184257070794	0.543997004787025	0.566597378007616	0.813455986758935	0.438144780058654	0.399368373186087	0.919447279941318	0.296018446287874	0.839713501301875	1	1	1	0.839713501301875	1	0.613102446922718
form_sam-geode	0.166938015025064	0.636969684594506	0.685830434451606	0.946247358663803	1	0.613102446922718	0.736041569266079	0.34523107177184	0.919447279941319	1	0.813455986758934	1	0.839713501301875	1	0.946247358663803	0.97310841014283	0.589638551626567	0.919447279941318	0.761592712781761	0.813455986758935	0.787406490666269	0.438144780058653	0.52185417324339	0.23805997487154
form_ref-chs	0.736041569266079	0.866150638998213	0.866150638998213	0.636969684594506	0.543997004787025	0.251737325886578	0.380780109760444	0.500184257070794	0.280712665268496	0.479001238994211	0.311872964786022	0.362732960689297	0.41849223344682	0.500184257070794	0.500184257070794	0.41849223344682	0.200200782871216	0.661219628258286	0.813455986758935	0.589638551626567	0.589638551626567	0.543997004787025	0.589638551626567	0.23805997487154
form_sam-geode-ref-chs	1	1	1	0.97310841014283	0.45831769413308	0.479001238994211	0.380780109760444	0.589638551626567	0.661219628258286	0.685830434451606	0.41849223344682	0.866150638998213	0.892738400944348	1	1	1	0.399368373186087	0.685830434451606	0.892738400944348	0.500184257070794	0.685830434451606	0.736041569266079	0.946247358663803	0.45831769413308
consensus_sam-geode	0.34523107177184	0.919447279941318	0.0397526854264594	0.479001238994211	0.113109618225583	0.23805997487154	1	0.500184257070794	0.52185417324339	0.97310841014283	0.761592712781761	0.973108410142829	0.589638551626567	0.296018446287874	0.613102446922718	1	0.380780109760444	1	0.613102446922718	0.380780109760444	0.613102446922718	0.685830434451606	0.710779108963312	1
consensus_ref_chs	0.52185417324339	0.866150638998213	0.813455986758935	1	0.479001238994211	0.500184257070794	0.156828296926177	0.399368373186087	0.736041569266079	0.710779108963312	0.212298606881878	0.438144780058654	0.589638551626567	0.613102446922718	0.311872964786022	0.543997004787025	0.280712665268496	0.13801073756866	0.41849223344682	0.23805997487154	0.438144780058653	0.311872964786022	0.438144780058653	0.45831769413308
consensus_sam-geode-ref-chs	0.438144780058653	0.892738400944348	0.380780109760444	0.736041569266079	0.34523107177184	0.120983260983098	0.147189711133968	0.399368373186087	0.946247358663803	0.380780109760444	0.23805997487154	0.296018446287874	0.613102446922718	0.265953409312842	0.311872964786022	0.13801073756866	0.0796158014601134	0.265953409312842	0.761592712781761	0.761592712781761	0.839713501301875	0.892738400944348	0.41849223344682	0.0637320611325232
